Date and Time,Distance,HWS hub,DIRECTION hub,HWS hub availability,RWS2 availability,RWS3 availability,Shear,Veer,RWS2,RWS3,CNR2,CNR3,Tilt,Roll,U high,U low,V high,V low,HEIGHT high,HEIGHT low,HWS high,HWS low,DIRECTION high,DIRECTION low,HWS high Availability,HWS low Availability
20/10/2020 19:10,200,4.84,52.19,1,1,1,1.09,-0.06,3.9935,1.9599,-5.96,-6.9,5.02,-0.01,4.43,3.08,5.25,3.94,137.91,103.06,6.87,5,49.84,52,1,1
20/10/2020 19:10,210,4.92,52.53,1,1,1,1.02,-0.08,4.0293,1.961,-5.96,-6.86,5.02,-0.01,4.49,3.1,5.25,4.01,139.66,103.06,6.91,5.07,49.43,52.29,1,1
20/10/2020 19:10,300,4.95,53,1,1,1,0.92,-0.1,4.0252,1.9371,-7.98,-8.39,5.02,-0.01,5.02,3.09,5.46,4.05,155.37,103.09,7.42,5.09,47.41,52.69,1,1
20/10/2020 19:10,400,4.92,52.88,1,1,1,0.94,-0.07,4.0042,1.9291,-11.01,-11.01,5.02,-0.01,5.57,3.07,6.06,4.02,172.82,103.12,8.23,5.06,47.43,52.65,1,1
20/10/2020 19:10,500,4.84,52.57,1,1,1,0.96,-0.08,3.9599,1.9266,-13.59,-13.44,5.02,-0.01,6.34,3.05,6.32,3.94,190.28,103.15,8.95,4.98,44.92,52.31,1,1
20/10/2020 19:10,600,5.48,59.74,1,1,1,0.74,-0.18,4.016,1.5344,-15.68,-15.41,5.02,-0.01,7.2,2.87,6.06,4.81,207.74,103.18,9.41,5.6,40.08,59.16,1,1
20/10/2020 19:10,700,5.55,60.4,1,1,1,0.75,-0.18,4.0284,1.4933,-17.49,-17.07,5.02,-0.01,8.07,2.86,6.31,4.92,225.19,103.21,10.25,5.69,38.01,59.83,1,1
20/10/2020 19:20,50,5.04,54.59,1,1,1,1.08,-0.15,4.032,1.8565,-10.71,-10.98,5.02,-0.01,3.43,3.05,4.53,4.22,111.73,103.02,5.68,5.2,52.88,54.15,1,1
20/10/2020 19:20,140,5.11,53.74,1,1,1,1.09,-0.08,4.1321,1.9424,-7.78,-8.45,5.02,-0.01,4.15,3.14,5.21,4.25,127.44,103.04,6.66,5.28,51.46,53.48,1,1
20/10/2020 19:20,150,5.16,54.1,1,1,1,1.07,-0.08,4.1445,1.9259,-7.37,-8.14,5.02,-0.01,4.2,3.14,5.33,4.3,129.18,103.04,6.79,5.33,51.77,53.86,1,1
20/10/2020 19:20,160,5.2,54.25,1,1,1,1.05,-0.07,4.1637,1.9247,-6.92,-7.78,5.02,-0.01,4.25,3.15,5.44,4.34,130.93,103.05,6.9,5.36,51.99,54.03,1,1
20/10/2020 19:20,170,5.15,53.74,1,1,1,1.08,-0.05,4.1527,1.9461,-6.55,-7.44,5.02,-0.01,4.29,3.16,5.51,4.28,132.68,103.05,6.98,5.32,52.04,53.58,1,1
20/10/2020 19:20,178,5.09,53.33,1,1,1,1.1,-0.04,4.1329,1.9593,-6.3,-7.2,5.02,-0.01,4.34,3.15,5.53,4.21,134.07,103.05,7.03,5.26,51.92,53.2,1,1
20/10/2020 19:20,180,5.08,53.22,1,1,1,1.1,-0.04,4.128,1.9627,-6.26,-7.16,5.02,-0.01,4.34,3.15,5.54,4.2,134.42,103.05,7.04,5.25,51.87,53.1,1,1
20/10/2020 19:20,190,4.99,52.3,1,1,1,1.12,-0.02,4.1065,2.0017,-6.06,-6.94,5.02,-0.01,4.39,3.16,5.53,4.08,136.17,103.06,7.06,5.16,51.55,52.24,1,1
20/10/2020 19:20,200,4.96,51.96,1,1,1,1.11,-0.02,4.1003,2.0176,-5.98,-6.81,5.02,-0.01,4.43,3.17,5.53,4.04,137.91,103.06,7.08,5.13,51.27,51.9,1,1
20/10/2020 19:20,210,5,52.47,1,1,1,1.06,-0.04,4.1002,1.9917,-5.98,-6.76,5.02,-0.01,4.48,3.15,5.55,4.09,139.66,103.06,7.13,5.16,51.07,52.36,1,1
20/10/2020 19:20,300,4.89,51.9,1,1,1,0.9,-0.1,4.0303,2.0003,-7.93,-8.26,5.02,-0.01,5.03,3.12,5.26,3.94,155.37,103.09,7.28,5.02,46.3,51.59,1,1
20/10/2020 19:20,400,4.96,52.7,1,1,1,0.93,-0.11,4.0493,1.9671,-10.91,-10.95,5.02,-0.01,5.86,3.11,5.79,4.04,172.82,103.12,8.24,5.1,44.67,52.36,1,1
20/10/2020 19:20,500,5.25,54.38,1,1,1,0.84,-0.13,4.1824,1.9365,-13.51,-13.29,5.02,-0.01,6.62,3.17,6.12,4.35,190.28,103.15,9.01,5.38,42.74,53.98,1,1
20/10/2020 19:20,600,5.55,60.15,1,1,1,0.79,-0.19,4.0475,1.5192,-15.64,-15.3,5.02,-0.01,7.54,2.88,6.37,4.9,207.74,103.18,9.87,5.69,40.18,59.56,1,1
20/10/2020 19:20,700,5.5,59.98,1,1,1,0.78,-0.18,4.0234,1.5216,-17.37,-16.99,5.02,-0.01,8.26,2.87,6.26,4.85,225.19,103.2,10.36,5.64,37.13,59.39,1,1
20/10/2020 19:30,50,4.97,56.51,1,1,1,0.65,-0.18,3.8227,1.6568,-10.71,-10.99,5.01,-0.01,3.11,2.84,4.34,4.2,111.73,103.01,5.34,5.07,54.4,55.97,1,1
20/10/2020 19:30,140,5,56.59,1,1,1,0.73,-0.15,3.844,1.657,-7.7,-8.47,5.01,-0.01,3.64,2.85,4.73,4.24,127.44,103.04,5.97,5.11,52.38,56.12,1,1
20/10/2020 19:30,150,4.96,56.21,1,1,1,0.72,-0.15,3.8358,1.6753,-7.28,-8.16,5.01,-0.01,3.68,2.85,4.69,4.19,129.18,103.04,5.96,5.07,51.83,55.75,1,1
20/10/2020 19:30,160,4.91,55.44,1,1,1,0.74,-0.13,3.8393,1.7182,-6.83,-7.79,5.01,-0.01,3.75,2.88,4.68,4.11,130.93,103.05,5.99,5.02,51.31,55.03,1,1
20/10/2020 19:30,170,4.81,54.61,1,1,1,0.84,-0.1,3.8143,1.7484,-6.46,-7.46,5.01,-0.01,3.82,2.88,4.75,4.01,132.67,103.05,6.1,4.93,51.2,54.3,1,1
20/10/2020 19:30,178,4.75,54.23,1,1,1,0.91,-0.09,3.7964,1.7593,-6.23,-7.23,5.01,-0.01,3.9,2.88,4.82,3.95,134.07,103.05,6.2,4.89,51.07,53.95,1,1
20/10/2020 19:30,180,4.74,54.16,1,1,1,0.92,-0.09,3.7938,1.7615,-6.19,-7.19,5.01,-0.01,3.91,2.87,4.84,3.94,134.42,103.05,6.23,4.88,51.08,53.89,1,1
20/10/2020 19:30,190,4.71,53.76,1,1,1,0.98,-0.07,3.7924,1.7797,-6.02,-6.97,5.01,-0.01,4.01,2.88,4.96,3.9,136.16,103.05,6.38,4.85,51.1,53.54,1,1
20/10/2020 19:30,200,4.7,53.65,1,1,1,1,-0.07,3.7934,1.7861,-5.96,-6.86,5.01,-0.01,4.09,2.89,5.04,3.89,137.91,103.06,6.49,4.85,50.95,53.43,1,1
20/10/2020 19:30,210,4.77,54.19,1,1,1,0.97,-0.09,3.8168,1.7706,-5.98,-6.8,5.01,-0.01,4.19,2.89,5.1,3.97,139.66,103.06,6.6,4.91,50.58,53.91,1,1
20/10/2020 19:30,300,5.18,56.57,1,1,1,0.83,-0.14,3.9969,1.7218,-7.96,-8.27,5.01,-0.01,4.91,2.96,5.62,4.41,155.36,103.09,7.46,5.31,48.82,56.14,1,1
20/10/2020 19:30,400,5.11,58.17,1,1,1,0.82,-0.17,3.8554,1.5701,-10.92,-10.91,5.01,-0.01,5.61,2.81,5.74,4.43,172.82,103.11,8.03,5.25,45.65,57.64,1,1
20/10/2020 19:30,500,4.41,55.85,1,1,1,1.08,-0.13,3.4629,1.5285,-13.41,-13.24,5.01,-0.01,6.31,2.58,6.13,3.75,190.27,103.14,8.8,4.55,44.17,55.44,1,1
20/10/2020 19:30,600,5.04,61.78,1,1,1,0.86,-0.19,3.5806,1.2413,-15.49,-15.27,5.01,-0.01,7.12,2.5,6.26,4.54,207.73,103.17,9.48,5.18,41.36,61.18,1,1
20/10/2020 19:30,700,5.23,61.79,1,1,1,0.8,-0.19,3.7134,1.2879,-17.28,-16.95,5.01,-0.01,7.95,2.59,6.1,4.7,225.18,103.2,10.02,5.37,37.51,61.17,1,1
20/10/2020 19:40,50,4.95,55.38,1,1,1,0.94,-0.2,3.9071,1.7624,-10.63,-10.9,5.02,-0.01,3.3,2.93,4.39,4.16,111.73,103.01,5.49,5.09,53.09,54.79,1,1
20/10/2020 19:40,140,4.18,52.24,1,1,1,1.22,-0.08,3.4626,1.7001,-7.56,-8.37,5.02,-0.01,3.62,2.67,4.3,3.42,127.44,103.04,5.62,4.34,49.95,51.98,1,1
20/10/2020 19:40,150,4.09,51.31,1,1,1,1.3,-0.07,3.4294,1.7247,-7.13,-8.09,5.02,-0.01,3.72,2.67,4.31,3.31,129.18,103.04,5.69,4.25,49.25,51.1,1,1
20/10/2020 19:40,160,4.1,51.21,1,1,1,1.26,-0.1,3.4432,1.7397,-6.69,-7.74,5.02,-0.01,3.83,2.68,4.3,3.3,130.93,103.05,5.76,4.25,48.25,50.92,1,1
20/10/2020 19:40,170,4.11,51.07,1,1,1,1.22,-0.12,3.4586,1.7571,-6.34,-7.4,5.02,-0.01,3.94,2.7,4.25,3.3,132.67,103.05,5.8,4.26,47.18,50.71,1,1
20/10/2020 19:40,178,4.14,51.27,1,1,1,1.17,-0.14,3.4723,1.7579,-6.11,-7.15,5.02,-0.01,4.01,2.71,4.24,3.32,134.07,103.05,5.83,4.29,46.56,50.85,1,1
20/10/2020 19:40,180,4.15,51.41,1,1,1,1.15,-0.14,3.4763,1.7543,-6.07,-7.1,5.02,-0.01,4.02,2.71,4.23,3.34,134.42,103.05,5.84,4.3,46.45,50.97,1,1
20/10/2020 19:40,190,4.25,52.21,1,1,1,1.08,-0.17,3.5172,1.7411,-5.9,-6.89,5.02,-0.01,4.11,2.72,4.26,3.44,136.17,103.05,5.92,4.39,46.01,51.68,1,1
20/10/2020 19:40,200,4.35,52.63,1,1,1,1.02,-0.18,3.5791,1.7518,-5.84,-6.77,5.02,-0.01,4.2,2.76,4.35,3.54,137.91,103.06,6.04,4.49,45.98,52.09,1,1
20/10/2020 19:40,210,4.47,53.35,1,1,1,0.97,-0.18,3.6356,1.7444,-5.86,-6.72,5.02,-0.01,4.28,2.78,4.45,3.67,139.66,103.06,6.17,4.6,46.06,52.79,1,1
20/10/2020 19:40,300,4.89,56.46,1,1,1,0.92,-0.17,3.795,1.6476,-7.84,-8.14,5.02,-0.01,5.01,2.82,5.34,4.16,155.37,103.09,7.32,5.03,46.81,55.92,1,1
20/10/2020 19:40,400,4.57,56.04,1,1,1,0.99,-0.17,3.5792,1.5758,-10.76,-10.77,5.02,-0.01,5.66,2.67,5.44,3.88,172.82,103.11,7.85,4.71,43.85,55.52,1,1
20/10/2020 19:40,500,4.14,53.92,1,1,1,1.09,-0.14,3.3511,1.5757,-13.26,-13.19,5.02,-0.01,6.3,2.55,5.51,3.44,190.28,103.14,8.37,4.28,41.16,53.47,1,1
20/10/2020 19:40,600,5.1,63.07,1,1,1,0.79,-0.22,3.5397,1.1498,-15.38,-15.1,5.02,-0.01,7.07,2.43,5.7,4.63,207.73,103.17,9.08,5.23,38.87,62.36,1,1
20/10/2020 19:40,700,4.86,60.77,1,1,1,0.84,-0.2,3.5163,1.2847,-17.13,-16.87,5.02,-0.01,7.82,2.48,5.64,4.33,225.19,103.2,9.64,4.99,35.78,60.14,1,1
20/10/2020 19:50,50,5.04,56.19,1,1,1,1.05,-0.2,3.9476,1.7349,-10.46,-10.78,5.02,-0.01,3.35,2.94,4.57,4.29,111.73,103.02,5.67,5.2,53.79,55.57,1,1
20/10/2020 19:50,140,4.96,56.12,1,1,1,1.16,-0.16,3.8957,1.7083,-7.52,-8.28,5.02,-0.01,4.07,2.9,5.16,4.24,127.44,103.04,6.57,5.14,51.72,55.64,1,1
20/10/2020 19:50,150,4.97,56.32,1,1,1,1.16,-0.16,3.8909,1.6942,-7.1,-7.96,5.02,-0.01,4.15,2.89,5.24,4.26,129.19,103.05,6.69,5.15,51.67,55.84,1,1
20/10/2020 19:50,160,4.99,56.8,1,1,1,1.14,-0.17,3.8773,1.6623,-6.65,-7.59,5.02,-0.01,4.23,2.87,5.31,4.29,130.93,103.05,6.79,5.16,51.45,56.28,1,1
20/10/2020 19:50,170,4.96,56.96,1,1,1,1.14,-0.18,3.8491,1.6428,-6.29,-7.25,5.02,-0.01,4.31,2.84,5.31,4.28,132.68,103.05,6.85,5.14,50.93,56.4,1,1
20/10/2020 19:50,178,4.92,56.78,1,1,1,1.15,-0.18,3.8277,1.6439,-6.06,-7.03,5.02,-0.01,4.37,2.83,5.32,4.23,134.07,103.05,6.89,5.09,50.6,56.23,1,1
20/10/2020 19:50,180,4.92,56.74,1,1,1,1.14,-0.18,3.8282,1.6464,-6.02,-6.98,5.02,-0.01,4.39,2.83,5.32,4.23,134.42,103.05,6.9,5.09,50.52,56.19,1,1
20/10/2020 19:50,190,4.85,56.04,1,1,1,1.16,-0.16,3.8138,1.6776,-5.84,-6.78,5.02,-0.01,4.45,2.84,5.33,4.14,136.17,103.06,6.95,5.02,50.14,55.55,1,1
20/10/2020 19:50,200,4.81,55.42,1,1,1,1.16,-0.15,3.8169,1.7128,-5.77,-6.66,5.02,-0.01,4.52,2.86,5.32,4.08,137.91,103.06,6.99,4.98,49.66,54.95,1,1
20/10/2020 19:50,210,4.8,55.04,1,1,1,1.14,-0.15,3.8272,1.7384,-5.77,-6.61,5.02,-0.01,4.6,2.88,5.32,4.05,139.66,103.06,7.03,4.97,49.13,54.58,1,1
20/10/2020 19:50,300,4.83,54.84,1,1,1,1,-0.17,3.8536,1.7664,-7.72,-8.17,5.02,-0.01,5.3,2.91,5.33,4.05,155.37,103.09,7.52,4.98,45.15,54.3,1,1
20/10/2020 19:50,400,4.98,57.02,1,1,1,0.9,-0.19,3.8346,1.6348,-10.76,-10.79,5.02,-0.01,5.94,2.83,5.59,4.27,172.83,103.12,8.15,5.12,43.27,56.43,1,1
20/10/2020 19:50,500,4.93,57.88,1,1,1,0.95,-0.16,3.7465,1.5419,-13.3,-13.16,5.02,-0.01,6.61,2.74,6.2,4.27,190.28,103.15,9.06,5.08,43.17,57.37,1,1
20/10/2020 19:50,600,5.4,62.51,1,1,1,0.81,-0.19,3.7834,1.2623,-15.39,-15.15,5.02,-0.01,7.28,2.61,6.47,4.89,207.74,103.18,9.74,5.54,41.63,61.89,1,1
20/10/2020 19:50,700,5.21,61.26,1,1,1,0.84,-0.18,3.7386,1.3304,-17.11,-16.91,5.02,-0.01,8.13,2.62,6.39,4.67,225.2,103.21,10.34,5.36,38.17,60.67,1,1
20/10/2020 20:00,50,4.96,55.89,1,1,1,0.91,-0.11,3.8718,1.7027,-10.44,-10.76,5.01,-0.01,3.18,2.88,4.48,4.21,111.73,103.01,5.49,5.1,54.58,55.55,1,1
20/10/2020 20:00,140,4.65,54.77,1,1,1,1.22,-0.15,3.7249,1.7059,-7.43,-8.24,5.01,-0.01,3.95,2.81,4.84,3.91,127.43,103.04,6.25,4.82,50.75,54.32,1,1
20/10/2020 20:00,150,4.51,53.88,1,1,1,1.27,-0.14,3.6645,1.7235,-7,-7.93,5.01,-0.01,4.02,2.79,4.78,3.76,129.18,103.04,6.25,4.68,49.91,53.46,1,1
20/10/2020 20:00,160,4.49,54.02,1,1,1,1.25,-0.15,3.6415,1.7077,-6.54,-7.59,5.01,-0.01,4.1,2.77,4.77,3.75,130.92,103.04,6.28,4.66,49.32,53.56,1,1
20/10/2020 20:00,170,4.49,54.26,1,1,1,1.24,-0.16,3.6317,1.6926,-6.18,-7.26,5.01,-0.01,4.18,2.76,4.8,3.76,132.67,103.04,6.37,4.66,48.96,53.76,1,1
20/10/2020 20:00,178,4.47,54.27,1,1,1,1.27,-0.16,3.6181,1.6854,-5.97,-7.03,5.01,-0.01,4.27,2.74,4.88,3.75,134.07,103.05,6.48,4.64,48.83,53.78,1,1
20/10/2020 20:00,180,4.47,54.23,1,1,1,1.27,-0.16,3.6159,1.6861,-5.92,-6.99,5.01,-0.01,4.28,2.74,4.9,3.74,134.42,103.05,6.51,4.64,48.82,53.75,1,1
20/10/2020 20:00,190,4.45,54.39,1,1,1,1.3,-0.16,3.6013,1.6709,-5.75,-6.78,5.01,-0.01,4.39,2.73,5,3.74,136.16,103.05,6.65,4.63,48.68,53.91,1,1
20/10/2020 20:00,200,4.45,54.25,1,1,1,1.3,-0.16,3.6085,1.6812,-5.69,-6.66,5.01,-0.01,4.49,2.74,5.05,3.74,137.91,103.05,6.76,4.63,48.37,53.77,1,1
20/10/2020 20:00,210,4.53,54.18,1,1,1,1.25,-0.15,3.6635,1.7102,-5.7,-6.61,5.01,-0.01,4.59,2.78,5.12,3.79,139.65,103.05,6.87,4.7,48.13,53.71,1,1
20/10/2020 20:00,300,4.47,51.48,1,1,1,1.16,-0.11,3.7339,1.8753,-7.76,-8.17,5.01,-0.01,5.2,2.9,5.31,3.6,155.36,103.08,7.44,4.63,45.59,51.15,1,1
20/10/2020 20:00,400,4.52,54.05,1,1,1,1.14,-0.13,3.6566,1.7105,-10.75,-10.84,5.01,-0.01,6.02,2.78,5.94,3.77,172.81,103.1,8.46,4.69,44.61,53.64,1,1
20/10/2020 20:00,500,4.59,53.87,1,1,1,1,-0.16,3.7062,1.7473,-13.33,-13.22,5.01,-0.01,6.71,2.82,5.6,3.8,190.26,103.13,8.74,4.73,39.81,53.39,1,1
20/10/2020 20:00,600,5.1,60.15,1,1,1,0.88,-0.19,3.7343,1.4009,-15.43,-15.25,5.01,-0.01,7.44,2.66,6.29,4.52,207.72,103.16,9.74,5.25,40.21,59.57,1,1
20/10/2020 20:00,700,5.15,59.38,1,1,1,0.85,-0.17,3.8133,1.4785,-17.24,-17.04,5.01,-0.01,8.15,2.74,6.3,4.53,225.17,103.18,10.3,5.29,37.69,58.83,1,1
20/10/2020 20:10,50,4.87,49.51,1,1,1,1.26,-0.12,4.1851,2.2104,-10.63,-10.85,5.02,-0.01,3.74,3.31,4.18,3.83,111.73,103.02,5.61,5.06,48.14,49.16,1,1
20/10/2020 20:10,140,4.7,47.8,1,1,1,1.46,-0.04,4.1344,2.2601,-7.7,-8.36,5.02,-0.01,4.59,3.31,4.87,3.63,127.44,103.04,6.7,4.92,46.68,47.68,1,1
20/10/2020 20:10,150,4.66,47.11,1,1,1,1.4,-0.05,4.124,2.2914,-7.29,-8.05,5.02,-0.01,4.67,3.32,4.76,3.55,129.19,103.05,6.67,4.86,45.54,46.94,1,1
20/10/2020 20:10,160,4.72,47.48,1,1,1,1.26,-0.1,4.1471,2.2927,-6.83,-7.69,5.02,-0.01,4.75,3.33,4.64,3.6,130.93,103.05,6.64,4.9,44.33,47.17,1,1
20/10/2020 20:10,170,4.78,47.91,1,1,1,1.16,-0.14,4.1693,2.2893,-6.47,-7.37,5.02,-0.01,4.82,3.34,4.55,3.65,132.68,103.05,6.62,4.95,43.34,47.48,1,1
20/10/2020 20:10,178,4.79,48,1,1,1,1.11,-0.16,4.1716,2.2889,-6.24,-7.14,5.02,-0.01,4.87,3.34,4.49,3.65,134.08,103.06,6.63,4.95,42.63,47.51,1,1
20/10/2020 20:10,180,4.79,48.02,1,1,1,1.09,-0.16,4.1752,2.29,-6.2,-7.1,5.02,-0.01,4.89,3.35,4.48,3.66,134.43,103.06,6.63,4.96,42.48,47.53,1,1
20/10/2020 20:10,190,4.81,48.06,1,1,1,1.08,-0.16,4.1824,2.2921,-6.01,-6.9,5.02,-0.01,4.97,3.35,4.51,3.67,136.17,103.06,6.71,4.97,42.21,47.57,1,1
20/10/2020 20:10,200,4.77,47.78,1,1,1,1.12,-0.14,4.168,2.2961,-5.94,-6.78,5.02,-0.01,5.05,3.35,4.6,3.63,137.92,103.06,6.83,4.94,42.28,47.33,1,1
20/10/2020 20:10,210,4.69,46.88,1,1,1,1.17,-0.12,4.1364,2.3201,-5.94,-6.72,5.02,-0.01,5.14,3.34,4.64,3.52,139.66,103.07,6.92,4.85,42.06,46.5,1,1
20/10/2020 20:10,300,5.01,49.99,1,1,1,0.99,-0.14,4.2529,2.2252,-7.94,-8.23,5.02,-0.01,5.76,3.35,5.19,3.93,155.37,103.1,7.75,5.17,42,49.55,1,1
20/10/2020 20:10,400,4.89,47.46,1,1,1,1.04,-0.08,4.2719,2.3602,-10.96,-10.88,5.02,-0.01,6.48,3.43,5.7,3.71,172.83,103.13,8.63,5.05,41.34,47.2,1,1
20/10/2020 20:10,500,4.64,47.88,1,1,1,1.05,-0.1,4.0342,2.2114,-13.52,-13.29,5.02,-0.01,7.14,3.23,5.69,3.53,190.29,103.16,9.13,4.79,38.54,47.56,1,1
20/10/2020 20:10,600,5.09,54.76,1,1,1,0.91,-0.15,4.0505,1.8571,-15.62,-15.35,5.02,-0.01,7.69,3.06,6.19,4.25,207.75,103.19,9.87,5.24,38.83,54.29,1,1
20/10/2020 20:10,700,5.49,56.31,1,1,1,0.76,-0.15,4.2502,1.8523,-17.42,-17.11,5.02,-0.01,8.14,3.16,6.15,4.65,225.21,103.22,10.2,5.62,37.05,55.81,1,1
20/10/2020 20:20,50,5.24,49.08,1,1,1,0.87,-0.26,4.4928,2.4211,-10.87,-10.98,5.02,-0.01,4.01,3.58,4.16,4.02,111.73,103.02,5.77,5.38,46.06,48.31,1,1
20/10/2020 20:20,140,5.07,48.12,1,1,1,1.01,-0.14,4.3986,2.403,-7.92,-8.45,5.02,-0.01,4.63,3.52,4.54,3.87,127.45,103.05,6.49,5.23,44.4,47.71,1,1
20/10/2020 20:20,150,5.13,48.73,1,1,1,0.94,-0.15,4.4117,2.3803,-7.51,-8.15,5.02,-0.01,4.68,3.51,4.55,3.94,129.19,103.05,6.53,5.28,44.21,48.25,1,1
20/10/2020 20:20,160,5.14,48.01,1,1,1,0.92,-0.14,4.4505,2.4372,-7.06,-7.78,5.02,-0.01,4.75,3.56,4.56,3.9,130.94,103.06,6.58,5.29,43.83,47.6,1,1
20/10/2020 20:20,170,5.1,46.54,1,1,1,0.93,-0.1,4.4831,2.5289,-6.71,-7.46,5.02,-0.01,4.82,3.63,4.55,3.79,132.69,103.06,6.63,5.25,43.31,46.24,1,1
20/10/2020 20:20,178,5.04,45.36,1,1,1,0.93,-0.08,4.4809,2.5872,-6.47,-7.23,5.02,-0.01,4.88,3.66,4.48,3.67,134.08,103.06,6.62,5.18,42.54,45.11,1,1
20/10/2020 20:20,180,5.03,45.16,1,1,1,0.93,-0.08,4.4784,2.5959,-6.43,-7.18,5.02,-0.01,4.89,3.66,4.47,3.65,134.43,103.06,6.62,5.17,42.41,44.91,1,1
20/10/2020 20:20,190,4.97,44.29,1,1,1,0.93,-0.07,4.4657,2.6321,-6.24,-6.97,5.02,-0.01,4.94,3.67,4.4,3.56,136.18,103.07,6.62,5.11,41.68,44.07,1,1
20/10/2020 20:20,200,4.92,43.84,1,1,1,0.97,-0.06,4.4394,2.6371,-6.15,-6.85,5.02,-0.01,5.02,3.66,4.46,3.49,137.92,103.07,6.71,5.06,41.61,43.66,1,1
20/10/2020 20:20,210,4.79,42.84,1,1,1,1.07,-0.03,4.3733,2.6424,-6.15,-6.82,5.02,-0.01,5.1,3.63,4.55,3.36,139.67,103.07,6.84,4.94,41.72,42.75,1,1
20/10/2020 20:20,300,5.17,48.64,1,1,1,0.82,-0.14,4.4315,2.394,-8.06,-8.33,5.02,-0.01,5.6,3.53,4.85,3.95,155.39,103.11,7.41,5.3,40.85,48.2,1,1
20/10/2020 20:20,400,5.17,46.2,1,1,1,0.75,-0.14,4.5435,2.5889,-11.12,-11.06,5.02,-0.01,6.3,3.69,4.56,3.79,172.85,103.14,7.78,5.29,35.94,45.76,1,1
20/10/2020 20:20,500,4.17,39.52,1,1,1,1.1,-0.04,3.929,2.5162,-13.63,-13.5,5.02,-0.01,6.85,3.34,4.98,2.74,190.31,103.18,8.47,4.32,36.03,39.39,1,1
20/10/2020 20:20,600,5.3,50.68,1,1,1,0.67,-0.17,4.4261,2.2827,-15.78,-15.61,5.02,-0.01,7.34,3.47,4.61,4.16,207.77,103.21,8.67,5.42,32.15,50.12,1,1
20/10/2020 20:20,700,5.11,48.97,1,1,1,0.74,-0.15,4.3656,2.3436,-17.51,-17.3,5.02,-0.01,8.1,3.47,4.64,3.92,225.23,103.25,9.33,5.24,29.82,48.47,1,1
20/10/2020 20:30,50,5.06,42.14,1,1,1,0.79,-0.17,4.6269,2.8524,-10.9,-10.98,5.01,-0.01,4.22,3.87,3.56,3.44,111.73,103.01,5.52,5.18,40.18,41.63,1,1
20/10/2020 20:30,140,5.19,45.23,1,1,1,0.81,-0.18,4.6156,2.6871,-8.03,-8.46,5.01,-0.01,4.81,3.78,4.09,3.74,127.44,103.04,6.31,5.32,40.41,44.69,1,1
20/10/2020 20:30,150,5.15,45.4,1,1,1,0.83,-0.16,4.5716,2.6501,-7.62,-8.16,5.01,-0.01,4.82,3.74,4.15,3.73,129.18,103.04,6.36,5.28,40.68,44.91,1,1
20/10/2020 20:30,160,5.1,45.26,1,1,1,0.86,-0.14,4.5382,2.6355,-7.17,-7.79,5.01,-0.01,4.86,3.71,4.2,3.69,130.93,103.05,6.43,5.23,40.82,44.82,1,1
20/10/2020 20:30,170,5.03,44.56,1,1,1,0.91,-0.11,4.5125,2.6522,-6.81,-7.46,5.01,-0.01,4.93,3.71,4.26,3.61,132.67,103.05,6.52,5.17,40.84,44.21,1,1
20/10/2020 20:30,178,4.98,44.19,1,1,1,0.95,-0.1,4.4805,2.6507,-6.57,-7.22,5.01,-0.01,4.98,3.69,4.28,3.55,134.07,103.05,6.57,5.12,40.68,43.87,1,1
20/10/2020 20:30,180,4.97,44.12,1,1,1,0.95,-0.1,4.4746,2.6505,-6.52,-7.17,5.01,-0.01,4.99,3.69,4.28,3.54,134.42,103.05,6.57,5.11,40.61,43.81,1,1
20/10/2020 20:30,190,4.92,44.06,1,1,1,0.96,-0.11,4.4378,2.6318,-6.33,-6.95,5.01,-0.01,5.04,3.66,4.27,3.5,136.16,103.05,6.61,5.06,40.27,43.74,1,1
20/10/2020 20:30,200,4.93,44.43,1,1,1,0.94,-0.11,4.4311,2.6103,-6.25,-6.84,5.01,-0.01,5.1,3.64,4.31,3.53,137.91,103.06,6.67,5.07,40.2,44.09,1,1
20/10/2020 20:30,210,4.97,45.02,1,1,1,0.91,-0.12,4.4401,2.5878,-6.24,-6.82,5.01,-0.01,5.15,3.64,4.34,3.59,139.66,103.06,6.74,5.11,40.14,44.64,1,1
20/10/2020 20:30,300,4.65,39.57,1,1,1,0.95,-0.08,4.3617,2.7961,-8.13,-8.38,5.01,-0.01,5.77,3.7,4.1,3.04,155.36,103.08,7.08,4.79,35.39,39.34,1,1
20/10/2020 20:30,400,4.14,35.43,1,1,1,1.12,-0.06,4.0162,2.7422,-11.06,-11.05,5.01,-0.01,6.55,3.5,3.91,2.47,172.82,103.11,7.63,4.28,30.83,35.23,1,1
20/10/2020 20:30,500,4.03,35.44,1,1,1,1.13,-0.08,3.9178,2.6763,-13.61,-13.48,5.01,-0.01,7.32,3.41,3.98,2.41,190.27,103.14,8.33,4.18,28.55,35.2,1,1
20/10/2020 20:30,600,5.32,50.9,1,1,1,0.72,-0.25,4.4442,2.2931,-15.79,-15.68,5.01,-0.01,8.23,3.49,3.65,4.17,207.73,103.17,9,5.44,23.91,50.11,1,1
20/10/2020 20:30,700,5.29,46.92,1,1,1,0.74,-0.21,4.6275,2.61,-17.57,-17.38,5.01,-0.01,9.05,3.75,3.38,3.91,225.18,103.2,9.66,5.42,20.5,46.24,1,1
